onset	duration	brud
240.88	0.04	4
240.92	0.04	4
240.96	0.04	4
241.00	0.04	4
241.04	0.04	4
241.08	0.04	3
241.12	0.04	3
241.16	0.04	4
241.20	0.04	3
241.24	0.04	3
241.28	0.04	3
241.32	0.04	2
241.36	0.04	3
241.40	0.04	1
241.44	0.04	17
241.48	0.04	16
241.52	0.04	16
241.56	0.04	16
241.60	0.04	16
241.64	0.04	16
241.68	0.04	15
241.72	0.04	15
241.76	0.04	15
241.80	0.04	15
241.84	0.04	15
241.88	0.04	15
241.92	0.04	16
241.96	0.04	15
242.00	0.04	16
242.04	0.04	15
242.08	0.04	16
242.12	0.04	16
242.16	0.04	16
242.20	0.04	16
242.24	0.04	17
242.28	0.04	17
242.32	0.04	17
242.36	0.04	16
242.40	0.04	17
242.44	0.04	15
242.48	0.04	15
242.52	0.04	17
242.56	0.04	17
242.60	0.04	17
242.64	0.04	16
242.68	0.04	15
242.72	0.04	17
242.76	0.04	15
242.80	0.04	15
242.84	0.04	16
242.88	0.04	16
242.92	0.04	15
242.96	0.04	15
243.00	0.04	15
243.04	0.04	15
243.08	0.04	15
243.12	0.04	14
243.16	0.04	16
243.20	0.04	15
243.24	0.04	15
243.28	0.04	15
243.32	0.04	16
243.36	0.04	16
243.40	0.04	16
243.44	0.04	16
243.48	0.04	18
243.52	0.04	17
243.56	0.04	17
243.60	0.04	16
243.64	0.04	16
243.68	0.04	16
243.72	0.04	16
243.76	0.04	16
243.80	0.04	16
243.84	0.04	17
243.88	0.04	16
243.92	0.04	16
243.96	0.04	16
244.00	0.04	17
244.04	0.04	17
244.08	0.04	16
244.12	0.04	16
244.16	0.04	17
244.20	0.04	17
244.24	0.04	17
244.28	0.04	16
244.32	0.04	16
244.36	0.04	16
244.40	0.04	17
244.44	0.04	16
244.48	0.04	18
244.52	0.04	17
244.56	0.04	17
244.60	0.04	17
244.64	0.04	18
244.68	0.04	17
244.72	0.04	17
244.76	0.04	17
244.80	0.04	18
244.84	0.04	18
244.88	0.04	18
244.92	0.04	18
244.96	0.04	17
245.00	0.04	18
245.04	0.04	19
245.08	0.04	18
245.12	0.04	19
245.16	0.04	18
245.20	0.04	18
245.24	0.04	17
245.28	0.04	18
245.32	0.04	17
245.36	0.04	17
245.40	0.04	18
245.44	0.04	18
245.48	0.04	18
245.52	0.04	18
245.56	0.04	18
245.60	0.04	18
245.64	0.04	18
245.68	0.04	18
245.72	0.04	18
245.76	0.04	19
245.80	0.04	17
245.84	0.04	17
245.88	0.04	18
245.92	0.04	18
245.96	0.04	18
246.00	0.04	17
246.04	0.04	18
246.08	0.04	17
246.12	0.04	17
246.16	0.04	17
246.20	0.04	17
246.24	0.04	16
246.28	0.04	17
246.32	0.04	17
246.36	0.04	17
246.40	0.04	17
246.44	0.04	17
246.48	0.04	17
246.52	0.04	16
246.56	0.04	17
246.60	0.04	16
246.64	0.04	16
246.68	0.04	16
246.72	0.04	16
246.76	0.04	20
246.80	0.04	20
246.84	0.04	20
246.88	0.04	19
246.92	0.04	18
246.96	0.04	17
247.00	0.04	16
247.04	0.04	16
247.08	0.04	17
247.12	0.04	18
247.16	0.04	16
247.20	0.04	23
247.24	0.04	31
247.28	0.04	34
247.32	0.04	37
247.36	0.04	37
247.40	0.04	32
247.44	0.04	28
247.48	0.04	28
247.52	0.04	28
247.56	0.04	29
247.60	0.04	28
247.64	0.04	26
247.68	0.04	26
247.72	0.04	21
247.76	0.04	19
247.80	0.04	16
247.84	0.04	18
247.88	0.04	17
247.92	0.04	16
247.96	0.04	18
248.00	0.04	18
248.04	0.04	17
248.08	0.04	18
248.12	0.04	18
248.16	0.04	16
248.20	0.04	15
248.24	0.04	14
248.28	0.04	15
248.32	0.04	14
248.36	0.04	14
248.40	0.04	15
248.44	0.04	15
248.48	0.04	15
248.52	0.04	17
248.56	0.04	17
248.60	0.04	18
248.64	0.04	18
248.68	0.04	18
248.72	0.04	18
248.76	0.04	18
248.80	0.04	18
248.84	0.04	16
248.88	0.04	16
248.92	0.04	20
248.96	0.04	20
249.00	0.04	16
249.04	0.04	17
249.08	0.04	22
249.12	0.04	25
249.16	0.04	31
249.20	0.04	33
249.24	0.04	34
249.28	0.04	34
249.32	0.04	31
249.36	0.04	29
249.40	0.04	3
249.44	0.04	3
249.48	0.04	4
249.52	0.04	4
249.56	0.04	4
249.60	0.04	5
249.64	0.04	5
249.68	0.04	5
249.72	0.04	5
249.76	0.04	5
249.80	0.04	6
249.84	0.04	7
249.88	0.04	8
249.92	0.04	8
249.96	0.04	8
250.00	0.04	7
250.04	0.04	9
250.08	0.04	7
250.12	0.04	7
250.16	0.04	7
250.20	0.04	7
250.24	0.04	8
250.28	0.04	7
250.32	0.04	5
250.36	0.04	2
250.40	0.04	1
250.44	0.04	0
250.48	0.04	-1
250.52	0.04	-3
250.56	0.04	-3
250.60	0.04	-4
250.64	0.04	-5
250.68	0.04	-5
250.72	0.04	-5
250.76	0.04	-4
250.80	0.04	-3
250.84	0.04	-53
250.88	0.04	-53
250.92	0.04	-51
250.96	0.04	-49
251.00	0.04	-48
251.04	0.04	-46
251.08	0.04	-45
251.12	0.04	-45
251.16	0.04	-44
251.20	0.04	-42
251.24	0.04	-42
251.28	0.04	-43
251.32	0.04	-44
251.36	0.04	-45
251.40	0.04	-47
251.44	0.04	-47
251.48	0.04	-47
251.52	0.04	-47
251.56	0.04	-48
251.60	0.04	-49
251.64	0.04	-49
251.68	0.04	-49
251.72	0.04	-49
251.76	0.04	-51
251.80	0.04	-51
251.84	0.04	-51
251.88	0.04	-50
251.92	0.04	-52
251.96	0.04	-52
252.00	0.04	-51
252.04	0.04	-49
252.08	0.04	-49
252.12	0.04	-47
252.16	0.04	-46
252.20	0.04	-46
252.24	0.04	-44
252.28	0.04	-44
252.32	0.04	-44
252.36	0.04	-44
252.40	0.04	-44
252.44	0.04	-44
252.48	0.04	-45
252.52	0.04	-46
252.56	0.04	-47
252.60	0.04	-46
252.64	0.04	-46
252.68	0.04	-46
252.72	0.04	-46
252.76	0.04	-5
252.80	0.04	-5
252.84	0.04	-6
252.88	0.04	-5
252.92	0.04	-5
252.96	0.04	-5
253.00	0.04	-5
253.04	0.04	-6
253.08	0.04	-5
253.12	0.04	-6
253.16	0.04	-6
253.20	0.04	-6
253.24	0.04	-6
253.28	0.04	-6
253.32	0.04	-7
253.36	0.04	-6
253.40	0.04	24
253.44	0.04	24
253.48	0.04	23
253.52	0.04	26
253.56	0.04	27
253.60	0.04	28
253.64	0.04	28
253.68	0.04	25
253.72	0.04	25
253.76	0.04	24
253.80	0.04	22
253.84	0.04	21
253.88	0.04	22
253.92	0.04	22
253.96	0.04	22
254.00	0.04	22
254.04	0.04	22
254.08	0.04	22
254.12	0.04	22
254.16	0.04	22
254.20	0.04	22
254.24	0.04	24
254.28	0.04	23
254.32	0.04	23
254.36	0.04	24
254.40	0.04	26
254.44	0.04	26
254.48	0.04	26
254.52	0.04	26
254.56	0.04	26
254.60	0.04	25
254.64	0.04	26
254.68	0.04	27
254.72	0.04	27
254.76	0.04	27
254.80	0.04	28
254.84	0.04	28
254.88	0.04	27
254.92	0.04	28
254.96	0.04	28
255.00	0.04	28
255.04	0.04	29
255.08	0.04	29
255.12	0.04	30
255.16	0.04	29
255.20	0.04	29
255.24	0.04	30
255.28	0.04	30
255.32	0.04	29
255.36	0.04	29
255.40	0.04	30
255.44	0.04	30
255.48	0.04	29
255.52	0.04	29
255.56	0.04	29
255.60	0.04	29
255.64	0.04	29
255.68	0.04	29
255.72	0.04	28
255.76	0.04	29
255.80	0.04	29
255.84	0.04	28
255.88	0.04	28
255.92	0.04	28
255.96	0.04	28
256.00	0.04	28
256.04	0.04	28
256.08	0.04	29
256.12	0.04	28
256.16	0.04	28
256.20	0.04	28
256.24	0.04	28
256.28	0.04	28
256.32	0.04	28
256.36	0.04	28
256.40	0.04	28
256.44	0.04	28
256.48	0.04	28
256.52	0.04	28
256.56	0.04	28
256.60	0.04	27
256.64	0.04	28
256.68	0.04	27
256.72	0.04	27
256.76	0.04	27
256.80	0.04	27
256.84	0.04	26
256.88	0.04	26
256.92	0.04	26
256.96	0.04	27
257.00	0.04	26
257.04	0.04	27
257.08	0.04	27
257.12	0.04	27
257.16	0.04	26
257.20	0.04	27
257.24	0.04	25
257.28	0.04	26
257.32	0.04	25
257.36	0.04	26
257.40	0.04	25
257.44	0.04	23
257.48	0.04	23
257.52	0.04	23
257.56	0.04	22
257.60	0.04	23
257.64	0.04	22
257.68	0.04	22
257.72	0.04	21
257.76	0.04	21
257.80	0.04	20
257.84	0.04	19
257.88	0.04	18
257.92	0.04	18
257.96	0.04	17
258.00	0.04	16
258.04	0.04	14
258.08	0.04	13
258.12	0.04	11
258.16	0.04	10
258.20	0.04	10
258.24	0.04	9
258.28	0.04	9
258.32	0.04	7
258.36	0.04	7
258.40	0.04	5
258.44	0.04	4
258.48	0.04	4
258.52	0.04	2
258.56	0.04	2
258.60	0.04	0
258.64	0.04	0
258.68	0.04	-1
258.72	0.04	-2
258.76	0.04	-4
258.80	0.04	-4
258.84	0.04	-5
258.88	0.04	-5
258.92	0.04	-5
258.96	0.04	-6
259.00	0.04	-7
259.04	0.04	-7
259.08	0.04	-7
259.12	0.04	-9
259.16	0.04	-9
259.20	0.04	-9
259.24	0.04	-8
259.28	0.04	-9
259.32	0.04	-9
259.36	0.04	-7
259.40	0.04	-8
259.44	0.04	-7
259.48	0.04	-6
259.52	0.04	-4
259.56	0.04	-3
259.60	0.04	-3
259.64	0.04	-3
259.68	0.04	-1
259.72	0.04	-4
259.76	0.04	-3
259.80	0.04	-3
259.84	0.04	-2
259.88	0.04	-3
259.92	0.04	-3
259.96	0.04	-1
260.00	0.04	0
260.04	0.04	1
260.08	0.04	1
260.12	0.04	0
260.16	0.04	2
260.20	0.04	1
260.24	0.04	2
260.28	0.04	4
260.32	0.04	5
260.36	0.04	6
260.40	0.04	10
260.44	0.04	11
260.48	0.04	13
260.52	0.04	15
260.56	0.04	15
260.60	0.04	15
260.64	0.04	15
260.68	0.04	14
260.72	0.04	15
260.76	0.04	15
260.80	0.04	14
260.84	0.04	16
260.88	0.04	15
260.92	0.04	17
260.96	0.04	17
261.00	0.04	19
261.04	0.04	18
261.08	0.04	19
261.12	0.04	20
261.16	0.04	20
261.20	0.04	22
261.24	0.04	22
261.28	0.04	21
261.32	0.04	22
261.36	0.04	22
261.40	0.04	21
261.44	0.04	22
261.48	0.04	22
261.52	0.04	22
261.56	0.04	22
261.60	0.04	13
261.64	0.04	12
261.68	0.04	12
261.72	0.04	12
261.76	0.04	12
261.80	0.04	11
261.84	0.04	11
261.88	0.04	12
261.92	0.04	13
261.96	0.04	12
262.00	0.04	14
262.04	0.04	15
262.08	0.04	16
262.12	0.04	15
262.16	0.04	16
262.20	0.04	14
262.24	0.04	14
262.28	0.04	13
262.32	0.04	11
262.36	0.04	13
262.40	0.04	13
262.44	0.04	11
262.48	0.04	10
262.52	0.04	11
262.56	0.04	10
262.60	0.04	10
262.64	0.04	11
262.68	0.04	10
262.72	0.04	12
262.76	0.04	12
262.80	0.04	13
262.84	0.04	12
262.88	0.04	12
262.92	0.04	12
262.96	0.04	13
263.00	0.04	16
263.04	0.04	16
263.08	0.04	18
263.12	0.04	18
263.16	0.04	20
263.20	0.04	20
263.24	0.04	21
263.28	0.04	22
263.32	0.04	23
263.36	0.04	23
263.40	0.04	23
263.44	0.04	23
263.48	0.04	24
263.52	0.04	23
263.56	0.04	23
263.60	0.04	21
263.64	0.04	22
263.68	0.04	21
263.72	0.04	22
263.76	0.04	24
263.80	0.04	25
263.84	0.04	26
263.88	0.04	25
263.92	0.04	24
263.96	0.04	24
264.00	0.04	23
264.04	0.04	23
264.08	0.04	22
264.12	0.04	22
264.16	0.04	20
264.20	0.04	22
264.24	0.04	20
264.28	0.04	17
264.32	0.04	14
264.36	0.04	15
264.40	0.04	18
264.44	0.04	19
264.48	0.04	19
264.52	0.04	19
264.56	0.04	20
264.60	0.04	20
264.64	0.04	20
264.68	0.04	21
264.72	0.04	21
264.76	0.04	24
264.80	0.04	26
264.84	0.04	26
264.88	0.04	25
264.92	0.04	25
264.96	0.04	24
265.00	0.04	23
265.04	0.04	23
265.08	0.04	22
265.12	0.04	-3
265.16	0.04	-4
265.20	0.04	-4
265.24	0.04	-3
265.28	0.04	-1
265.32	0.04	-1
265.36	0.04	-1
265.40	0.04	0
265.44	0.04	1
265.48	0.04	2
265.52	0.04	2
265.56	0.04	1
265.60	0.04	1
265.64	0.04	1
265.68	0.04	0
265.72	0.04	-2
265.76	0.04	-2
265.80	0.04	-2
265.84	0.04	-2
265.88	0.04	-3
265.92	0.04	-2
265.96	0.04	-2
266.00	0.04	-4
266.04	0.04	-4
266.08	0.04	-4
266.12	0.04	-5
266.16	0.04	-5
266.20	0.04	-6
266.24	0.04	-6
266.28	0.04	-7
266.32	0.04	-10
266.36	0.04	-19
266.40	0.04	-28
266.44	0.04	-33
266.48	0.04	-29
266.52	0.04	-19
266.56	0.04	-7
266.60	0.04	2
266.64	0.04	8
266.68	0.04	12
266.72	0.04	12
266.76	0.04	11
266.80	0.04	13
266.84	0.04	13
266.88	0.04	15
266.92	0.04	16
266.96	0.04	16
267.00	0.04	15
267.04	0.04	15
267.08	0.04	14
267.12	0.04	14
267.16	0.04	12
267.20	0.04	12
267.24	0.04	12
267.28	0.04	13
267.32	0.04	11
267.36	0.04	11
267.40	0.04	8
267.44	0.04	6
267.48	0.04	6
267.52	0.04	6
267.56	0.04	5
267.60	0.04	6
267.64	0.04	3
267.68	0.04	5
267.72	0.04	4
267.76	0.04	3
267.80	0.04	3
267.84	0.04	2
267.88	0.04	-2
267.92	0.04	-10
267.96	0.04	-18
268.00	0.04	-22
268.04	0.04	-28
268.08	0.04	-30
268.12	0.04	-27
268.16	0.04	-19
268.20	0.04	-13
268.24	0.04	17
268.28	0.04	19
268.32	0.04	16
268.36	0.04	11
268.40	0.04	6
268.44	0.04	6
268.48	0.04	5
268.52	0.04	6
268.56	0.04	6
268.60	0.04	7
268.64	0.04	6
268.68	0.04	4
268.72	0.04	4
268.76	0.04	6
268.80	0.04	7
268.84	0.04	11
268.88	0.04	13
268.92	0.04	10
268.96	0.04	7
269.00	0.04	8
269.04	0.04	9
269.08	0.04	10
269.12	0.04	13
269.16	0.04	14
269.20	0.04	15
269.24	0.04	18
269.28	0.04	19
269.32	0.04	20
269.36	0.04	22
269.40	0.04	21
269.44	0.04	19
269.48	0.04	12
269.52	0.04	8
269.56	0.04	3
269.60	0.04	5
269.64	0.04	7
269.68	0.04	9
269.72	0.04	12
269.76	0.04	18
269.80	0.04	24
269.84	0.04	26
269.88	0.04	28
269.92	0.04	26
269.96	0.04	19
270.00	0.04	15
270.04	0.04	11
270.08	0.04	12
270.12	0.04	15
270.16	0.04	18
270.20	0.04	17
270.24	0.04	18
270.28	0.04	17
270.32	0.04	17
270.36	0.04	17
270.40	0.04	17
270.44	0.04	17
270.48	0.04	15
270.52	0.04	13
270.56	0.04	14
270.60	0.04	15
270.64	0.04	13
270.68	0.04	8
270.72	0.04	3
270.76	0.04	-1
270.80	0.04	-3
270.84	0.04	-2
270.88	0.04	-2
270.92	0.04	-1
270.96	0.04	-1
271.00	0.04	-2
271.04	0.04	-1
271.08	0.04	2
271.12	0.04	0
271.16	0.04	-5
271.20	0.04	-8
271.24	0.04	-8
271.28	0.04	-9
271.32	0.04	-8
271.36	0.04	-6
271.40	0.04	-6
271.44	0.04	-6
271.48	0.04	-7
271.52	0.04	-7
271.56	0.04	-7
271.60	0.04	-5
271.64	0.04	-6
271.68	0.04	-6
271.72	0.04	3
271.76	0.04	9
271.80	0.04	12
271.84	0.04	7
271.88	0.04	-2
271.92	0.04	-6
271.96	0.04	-3
272.00	0.04	-2
272.04	0.04	-2
272.08	0.04	-1
272.12	0.04	4
272.16	0.04	7
272.20	0.04	8
272.24	0.04	5
272.28	0.04	4
272.32	0.04	3
272.36	0.04	2
272.40	0.04	-1
272.44	0.04	-5
272.48	0.04	-6
272.52	0.04	-8
272.56	0.04	-16
272.60	0.04	-16
272.64	0.04	21
272.68	0.04	32
272.72	0.04	24
272.76	0.04	2
272.80	0.04	-8
272.84	0.04	-8
272.88	0.04	-1
272.92	0.04	9
272.96	0.04	22
273.00	0.04	22
273.04	0.04	23
273.08	0.04	24
273.12	0.04	24
273.16	0.04	24
273.20	0.04	26
273.24	0.04	27
273.28	0.04	29
273.32	0.04	30
273.36	0.04	30
273.40	0.04	30
273.44	0.04	31
273.48	0.04	30
273.52	0.04	30
273.56	0.04	31
273.60	0.04	30
273.64	0.04	29
273.68	0.04	29
273.72	0.04	29
273.76	0.04	29
273.80	0.04	28
273.84	0.04	26
273.88	0.04	26
273.92	0.04	28
273.96	0.04	26
274.00	0.04	28
274.04	0.04	26
274.08	0.04	26
274.12	0.04	26
274.16	0.04	26
274.20	0.04	27
274.24	0.04	28
274.28	0.04	28
274.32	0.04	29
274.36	0.04	29
274.40	0.04	29
274.44	0.04	29
274.48	0.04	28
274.52	0.04	27
274.56	0.04	28
274.60	0.04	27
274.64	0.04	27
274.68	0.04	27
274.72	0.04	27
274.76	0.04	27
274.80	0.04	26
274.84	0.04	27
274.88	0.04	26
274.92	0.04	26
274.96	0.04	26
275.00	0.04	26
275.04	0.04	26
275.08	0.04	25
275.12	0.04	25
275.16	0.04	25
275.20	0.04	25
275.24	0.04	25
275.28	0.04	25
275.32	0.04	25
275.36	0.04	26
275.40	0.04	27
275.44	0.04	25
275.48	0.04	26
275.52	0.04	27
275.56	0.04	28
275.60	0.04	27
275.64	0.04	27
275.68	0.04	27
275.72	0.04	27
275.76	0.04	27
275.80	0.04	27
275.84	0.04	26
275.88	0.04	26
275.92	0.04	25
275.96	0.04	26
276.00	0.04	26
276.04	0.04	26
276.08	0.04	28
276.12	0.04	28
276.16	0.04	29
276.20	0.04	29
276.24	0.04	29
276.28	0.04	30
276.32	0.04	30
276.36	0.04	31
276.40	0.04	30
276.44	0.04	30
276.48	0.04	30
276.52	0.04	30
276.56	0.04	30
276.60	0.04	31
276.64	0.04	30
276.68	0.04	30
276.72	0.04	30
276.76	0.04	29
276.80	0.04	29
276.84	0.04	29
276.88	0.04	28
276.92	0.04	-3
276.96	0.04	-3
277.00	0.04	-4
277.04	0.04	-3
277.08	0.04	-4
277.12	0.04	-4
277.16	0.04	-2
277.20	0.04	-3
277.24	0.04	-2
277.28	0.04	-1
277.32	0.04	-1
277.36	0.04	-1
277.40	0.04	0
277.44	0.04	0
277.48	0.04	0
277.52	0.04	1
277.56	0.04	2
277.60	0.04	1
277.64	0.04	2
277.68	0.04	2
277.72	0.04	2
277.76	0.04	3
277.80	0.04	2
277.84	0.04	4
277.88	0.04	4
277.92	0.04	4
277.96	0.04	4
278.00	0.04	4
278.04	0.04	4
278.08	0.04	5
278.12	0.04	6
278.16	0.04	6
278.20	0.04	6
278.24	0.04	8
278.28	0.04	8
278.32	0.04	8
278.36	0.04	9
278.40	0.04	10
278.44	0.04	10
278.48	0.04	12
278.52	0.04	12
278.56	0.04	13
278.60	0.04	13
278.64	0.04	13
278.68	0.04	14
278.72	0.04	13
278.76	0.04	13
278.80	0.04	13
278.84	0.04	14
278.88	0.04	14
278.92	0.04	14
278.96	0.04	16
279.00	0.04	16
279.04	0.04	17
279.08	0.04	17
279.12	0.04	19
279.16	0.04	18
279.20	0.04	19
279.24	0.04	18
279.28	0.04	18
279.32	0.04	18
279.36	0.04	18
279.40	0.04	19
279.44	0.04	19
279.48	0.04	19
279.52	0.04	20
279.56	0.04	20
279.60	0.04	21
279.64	0.04	20
279.68	0.04	20
279.72	0.04	20
279.76	0.04	19
279.80	0.04	19
279.84	0.04	20
279.88	0.04	20
279.92	0.04	20
279.96	0.04	20
280.00	0.04	21
280.04	0.04	21
280.08	0.04	21
280.12	0.04	22
280.16	0.04	22
280.20	0.04	22
280.24	0.04	22
280.28	0.04	22
280.32	0.04	22
280.36	0.04	23
280.40	0.04	23
280.44	0.04	23
280.48	0.04	23
280.52	0.04	25
280.56	0.04	24
280.60	0.04	24
280.64	0.04	25
280.68	0.04	24
280.72	0.04	24
280.76	0.04	25
280.80	0.04	24
280.84	0.04	24
280.88	0.04	25
280.92	0.04	24
280.96	0.04	24
281.00	0.04	24
281.04	0.04	24
281.08	0.04	24
281.12	0.04	24
281.16	0.04	24
281.20	0.04	24
281.24	0.04	24
281.28	0.04	24
281.32	0.04	23
281.36	0.04	23
281.40	0.04	24
281.44	0.04	23
281.48	0.04	22
281.52	0.04	23
281.56	0.04	22
281.60	0.04	22
281.64	0.04	22
281.68	0.04	21
281.72	0.04	20
281.76	0.04	20
281.80	0.04	20
281.84	0.04	19
281.88	0.04	19
281.92	0.04	19
281.96	0.04	19
282.00	0.04	19
282.04	0.04	20
282.08	0.04	20
282.12	0.04	22
282.16	0.04	21
282.20	0.04	20
282.24	0.04	20
282.28	0.04	19
282.32	0.04	19
282.36	0.04	19
282.40	0.04	19
282.44	0.04	20
282.48	0.04	19
282.52	0.04	19
282.56	0.04	19
282.60	0.04	20
282.64	0.04	20
282.68	0.04	19
282.72	0.04	20
282.76	0.04	19
282.80	0.04	18
282.84	0.04	19
282.88	0.04	17
282.92	0.04	17
282.96	0.04	15
283.00	0.04	14
283.04	0.04	15
283.08	0.04	13
283.12	0.04	13
283.16	0.04	13
283.20	0.04	12
283.24	0.04	13
283.28	0.04	13
283.32	0.04	12
283.36	0.04	12
283.40	0.04	11
283.44	0.04	10
283.48	0.04	10
283.52	0.04	9
283.56	0.04	9
283.60	0.04	8
283.64	0.04	8
283.68	0.04	7
283.72	0.04	6
283.76	0.04	5
283.80	0.04	3
283.84	0.04	2
283.88	0.04	0
283.92	0.04	-1
283.96	0.04	-2
284.00	0.04	-2
284.04	0.04	-2
284.08	0.04	-2
284.12	0.04	-2
284.16	0.04	-1
284.20	0.04	0
284.24	0.04	-1
284.28	0.04	-2
284.32	0.04	-3
284.36	0.04	-3
284.40	0.04	-4
284.44	0.04	-4
284.48	0.04	-4
284.52	0.04	-4
284.56	0.04	-4
284.60	0.04	-4
284.64	0.04	-4
284.68	0.04	-4
284.72	0.04	-3
284.76	0.04	-4
284.80	0.04	-3
284.84	0.04	-4
284.88	0.04	-4
284.92	0.04	-4
284.96	0.04	-4
285.00	0.04	-3
285.04	0.04	-3
285.08	0.04	-3
285.12	0.04	-3
285.16	0.04	-3
285.20	0.04	-3
285.24	0.04	-2
285.28	0.04	-2
285.32	0.04	-2
285.36	0.04	-2
285.40	0.04	-2
285.44	0.04	-1
285.48	0.04	-1
285.52	0.04	-1
285.56	0.04	0
285.60	0.04	-1
285.64	0.04	-1
285.68	0.04	0
285.72	0.04	-2
285.76	0.04	-1
285.80	0.04	0
285.84	0.04	-2
285.88	0.04	-2
285.92	0.04	6
285.96	0.04	7
286.00	0.04	6
286.04	0.04	6
286.08	0.04	6
286.12	0.04	6
286.16	0.04	6
286.20	0.04	7
286.24	0.04	6
286.28	0.04	6
286.32	0.04	5
286.36	0.04	5
286.40	0.04	6
286.44	0.04	5
286.48	0.04	5
286.52	0.04	5
286.56	0.04	4
286.60	0.04	3
286.64	0.04	3
286.68	0.04	1
286.72	0.04	3
286.76	0.04	1
286.80	0.04	0
286.84	0.04	0
286.88	0.04	0
286.92	0.04	0
286.96	0.04	0
287.00	0.04	0
287.04	0.04	-1
287.08	0.04	-1
287.12	0.04	0
287.16	0.04	1
287.20	0.04	1
287.24	0.04	3
287.28	0.04	1
287.32	0.04	2
287.36	0.04	3
287.40	0.04	4
287.44	0.04	4
287.48	0.04	5
287.52	0.04	5
287.56	0.04	5
287.60	0.04	5
287.64	0.04	5
287.68	0.04	5
287.72	0.04	6
287.76	0.04	6
287.80	0.04	6
287.84	0.04	6
287.88	0.04	6
287.92	0.04	6
287.96	0.04	6
288.00	0.04	6
288.04	0.04	8
288.08	0.04	6
288.12	0.04	7
288.16	0.04	7
288.20	0.04	6
288.24	0.04	7
288.28	0.04	8
288.32	0.04	7
288.36	0.04	7
288.40	0.04	6
288.44	0.04	6
288.48	0.04	6
288.52	0.04	6
288.56	0.04	6
288.60	0.04	6
288.64	0.04	5
288.68	0.04	5
288.72	0.04	5
288.76	0.04	5
288.80	0.04	4
288.84	0.04	4
288.88	0.04	6
288.92	0.04	6
288.96	0.04	5
289.00	0.04	6
289.04	0.04	6
289.08	0.04	5
289.12	0.04	6
289.16	0.04	5
289.20	0.04	5
289.24	0.04	5
289.28	0.04	5
289.32	0.04	5
289.36	0.04	4
289.40	0.04	5
289.44	0.04	4
289.48	0.04	4
289.52	0.04	5
289.56	0.04	4
289.60	0.04	4
289.64	0.04	4
289.68	0.04	4
289.72	0.04	4
289.76	0.04	5
289.80	0.04	6
289.84	0.04	-33
289.88	0.04	-34
289.92	0.04	-35
289.96	0.04	-35
290.00	0.04	-35
290.04	0.04	-35
290.08	0.04	-36
290.12	0.04	-36
290.16	0.04	-35
290.20	0.04	-35
290.24	0.04	-36
290.28	0.04	-35
290.32	0.04	-35
290.36	0.04	-35
290.40	0.04	-35
290.44	0.04	-36
290.48	0.04	-35
290.52	0.04	-37
290.56	0.04	-37
290.60	0.04	-35
290.64	0.04	-36
290.68	0.04	-37
290.72	0.04	-37
290.76	0.04	-37
290.80	0.04	-37
290.84	0.04	-38
290.88	0.04	-38
290.92	0.04	-39
290.96	0.04	-40
291.00	0.04	-40
291.04	0.04	-41
291.08	0.04	-40
291.12	0.04	-40
291.16	0.04	-40
291.20	0.04	-41
291.24	0.04	-41
291.28	0.04	-42
291.32	0.04	-43
291.36	0.04	-43
291.40	0.04	-43
291.44	0.04	-44
291.48	0.04	-44
291.52	0.04	-45
291.56	0.04	-46
291.60	0.04	-46
291.64	0.04	-46
291.68	0.04	-46
291.72	0.04	-45
291.76	0.04	-45
291.80	0.04	-45
291.84	0.04	-45
291.88	0.04	-43
291.92	0.04	-44
291.96	0.04	-42
292.00	0.04	-43
292.04	0.04	-43
292.08	0.04	-44
292.12	0.04	-44
292.16	0.04	-44
292.20	0.04	-43
292.24	0.04	-43
292.28	0.04	-42
292.32	0.04	-43
292.36	0.04	-43
292.40	0.04	-43
292.44	0.04	-44
292.48	0.04	-44
292.52	0.04	-43
292.56	0.04	-43
292.60	0.04	-43
292.64	0.04	-44
292.68	0.04	-44
292.72	0.04	-45
292.76	0.04	-43
292.80	0.04	-43
292.84	0.04	-44
292.88	0.04	-44
292.92	0.04	-43
292.96	0.04	-45
293.00	0.04	-44
293.04	0.04	-45
293.08	0.04	-46
293.12	0.04	-46
293.16	0.04	-45
293.20	0.04	-46
293.24	0.04	-46
293.28	0.04	6
293.32	0.04	7
293.36	0.04	7
293.40	0.04	7
293.44	0.04	6
293.48	0.04	6
293.52	0.04	7
293.56	0.04	6
293.60	0.04	7
293.64	0.04	7
293.68	0.04	6
293.72	0.04	6
293.76	0.04	5
293.80	0.04	6
293.84	0.04	5
293.88	0.04	5
293.92	0.04	4
293.96	0.04	4
294.00	0.04	4
294.04	0.04	4
294.08	0.04	3
294.12	0.04	4
294.16	0.04	4
294.20	0.04	4
294.24	0.04	5
294.28	0.04	5
294.32	0.04	6
294.36	0.04	7
294.40	0.04	7
294.44	0.04	7
294.48	0.04	7
294.52	0.04	8
294.56	0.04	8
294.60	0.04	8
294.64	0.04	8
294.68	0.04	8
294.72	0.04	9
294.76	0.04	10
294.80	0.04	11
294.84	0.04	13
294.88	0.04	13
294.92	0.04	13
294.96	0.04	11
295.00	0.04	10
295.04	0.04	10
295.08	0.04	10
295.12	0.04	9
295.16	0.04	9
295.20	0.04	9
295.24	0.04	11
295.28	0.04	10
295.32	0.04	11
295.36	0.04	11
295.40	0.04	11
295.44	0.04	10
295.48	0.04	10
