onset	duration	brlr
309.64	0.04	64
309.68	0.04	65
309.72	0.04	66
309.76	0.04	64
309.80	0.04	62
309.84	0.04	61
309.88	0.04	59
309.92	0.04	56
309.96	0.04	55
310.00	0.04	53
310.04	0.04	50
310.08	0.04	49
310.12	0.04	46
310.16	0.04	41
310.20	0.04	40
310.24	0.04	38
310.28	0.04	38
310.32	0.04	38
310.36	0.04	39
310.40	0.04	36
310.44	0.04	38
310.48	0.04	37
310.52	0.04	38
310.56	0.04	38
310.60	0.04	37
310.64	0.04	-12
310.68	0.04	-11
310.72	0.04	-11
310.76	0.04	-12
310.80	0.04	-13
310.84	0.04	-12
310.88	0.04	-13
310.92	0.04	-14
310.96	0.04	-14
311.00	0.04	-16
311.04	0.04	-17
311.08	0.04	-17
311.12	0.04	-20
311.16	0.04	-20
311.20	0.04	-20
311.24	0.04	-22
311.28	0.04	-22
311.32	0.04	-21
311.36	0.04	-22
311.40	0.04	-22
311.44	0.04	-22
311.48	0.04	-23
311.52	0.04	-24
311.56	0.04	-24
311.60	0.04	-24
311.64	0.04	-23
311.68	0.04	-24
311.72	0.04	-24
311.76	0.04	-25
311.80	0.04	-25
311.84	0.04	-24
311.88	0.04	-26
311.92	0.04	36
311.96	0.04	36
312.00	0.04	36
312.04	0.04	37
312.08	0.04	36
312.12	0.04	37
312.16	0.04	37
312.20	0.04	39
312.24	0.04	39
312.28	0.04	41
312.32	0.04	44
312.36	0.04	45
312.40	0.04	46
312.44	0.04	47
312.48	0.04	46
312.52	0.04	46
312.56	0.04	45
312.60	0.04	44
312.64	0.04	44
312.68	0.04	47
312.72	0.04	46
312.76	0.04	49
312.80	0.04	49
312.84	0.04	49
312.88	0.04	47
312.92	0.04	44
312.96	0.04	40
313.00	0.04	35
313.04	0.04	32
313.08	0.04	31
313.12	0.04	29
313.16	0.04	28
313.20	0.04	25
313.24	0.04	21
313.28	0.04	17
313.32	0.04	17
313.36	0.04	17
313.40	0.04	20
313.44	0.04	19
313.48	0.04	21
313.52	0.04	21
313.56	0.04	20
313.60	0.04	22
313.64	0.04	22
313.68	0.04	22
313.72	0.04	23
313.76	0.04	22
313.80	0.04	23
313.84	0.04	21
313.88	0.04	-31
313.92	0.04	-30
313.96	0.04	-31
314.00	0.04	-30
314.04	0.04	-31
314.08	0.04	-32
314.12	0.04	-33
314.16	0.04	-32
314.20	0.04	-33
314.24	0.04	-30
314.28	0.04	-30
314.32	0.04	-28
314.36	0.04	-29
314.40	0.04	-29
314.44	0.04	-30
314.48	0.04	-29
314.52	0.04	-29
314.56	0.04	-29
314.60	0.04	-29
314.64	0.04	-29
314.68	0.04	-28
314.72	0.04	-28
314.76	0.04	-28
314.80	0.04	-26
314.84	0.04	-27
314.88	0.04	-26
314.92	0.04	-25
314.96	0.04	-26
315.00	0.04	-25
315.04	0.04	-24
315.08	0.04	-24
315.12	0.04	-24
315.16	0.04	-24
315.20	0.04	-26
315.24	0.04	17
315.28	0.04	17
315.32	0.04	17
315.36	0.04	15
315.40	0.04	14
315.44	0.04	14
315.48	0.04	14
315.52	0.04	14
315.56	0.04	14
315.60	0.04	16
315.64	0.04	15
315.68	0.04	17
315.72	0.04	18
315.76	0.04	18
315.80	0.04	20
315.84	0.04	20
315.88	0.04	21
315.92	0.04	22
315.96	0.04	23
316.00	0.04	22
316.04	0.04	22
316.08	0.04	22
316.12	0.04	22
316.16	0.04	22
316.20	0.04	22
316.24	0.04	19
316.28	0.04	16
316.32	0.04	13
316.36	0.04	-26
316.40	0.04	-25
316.44	0.04	-26
316.48	0.04	-26
316.52	0.04	-26
316.56	0.04	-27
316.60	0.04	-27
316.64	0.04	-27
316.68	0.04	-27
316.72	0.04	-27
316.76	0.04	-27
316.80	0.04	-27
316.84	0.04	-28
316.88	0.04	-26
316.92	0.04	-28
316.96	0.04	-28
317.00	0.04	-28
317.04	0.04	-28
317.08	0.04	-28
317.12	0.04	-29
317.16	0.04	-28
317.20	0.04	-28
317.24	0.04	-29
317.28	0.04	-28
317.32	0.04	-28
317.36	0.04	-27
317.40	0.04	-28
317.44	0.04	-28
317.48	0.04	-29
317.52	0.04	-29
317.56	0.04	-29
317.60	0.04	-29
317.64	0.04	-29
317.68	0.04	-28
317.72	0.04	-28
317.76	0.04	-28
317.80	0.04	-28
317.84	0.04	-29
317.88	0.04	-28
317.92	0.04	-28
317.96	0.04	-27
318.00	0.04	-25
318.04	0.04	-25
318.08	0.04	-24
318.12	0.04	-25
318.16	0.04	-24
318.20	0.04	-26
318.24	0.04	-27
318.28	0.04	-28
318.32	0.04	-29
318.36	0.04	-29
318.40	0.04	-31
318.44	0.04	-32
318.48	0.04	-33
318.52	0.04	-33
318.56	0.04	-35
318.60	0.04	-34
318.64	0.04	-36
318.68	0.04	-37
318.72	0.04	-37
318.76	0.04	-37
318.80	0.04	-35
318.84	0.04	-35
318.88	0.04	-35
318.92	0.04	-34
318.96	0.04	-34
319.00	0.04	-32
319.04	0.04	-31
319.08	0.04	-32
319.12	0.04	-32
319.16	0.04	-34
319.20	0.04	-36
319.24	0.04	-36
319.28	0.04	-35
319.32	0.04	-37
319.36	0.04	-38
319.40	0.04	-38
319.44	0.04	-40
319.48	0.04	-40
319.52	0.04	-39
319.56	0.04	-39
319.60	0.04	-38
319.64	0.04	-38
319.68	0.04	-35
319.72	0.04	-34
319.76	0.04	-34
319.80	0.04	-33
319.84	0.04	-34
319.88	0.04	-36
319.92	0.04	-37
319.96	0.04	-39
320.00	0.04	-40
320.04	0.04	-40
320.08	0.04	-39
320.12	0.04	-39
320.16	0.04	-37
320.20	0.04	-37
320.24	0.04	-34
320.28	0.04	-31
320.32	0.04	-29
320.36	0.04	-27
320.40	0.04	-24
320.44	0.04	-23
320.48	0.04	-23
320.52	0.04	-23
320.56	0.04	-22
320.60	0.04	-22
320.64	0.04	-22
320.68	0.04	-21
320.72	0.04	-21
320.76	0.04	-26
320.80	0.04	-30
320.84	0.04	-33
320.88	0.04	-36
320.92	0.04	-40
320.96	0.04	-42
321.00	0.04	-44
321.04	0.04	-46
321.08	0.04	-49
321.12	0.04	-48
321.16	0.04	-49
321.20	0.04	-48
321.24	0.04	-48
321.28	0.04	-50
321.32	0.04	-49
321.36	0.04	-49
321.40	0.04	-49
321.44	0.04	-49
321.48	0.04	-49
321.52	0.04	-49
321.56	0.04	-50
321.60	0.04	-49
321.64	0.04	-48
321.68	0.04	-49
321.72	0.04	-49
321.76	0.04	23
321.80	0.04	22
321.84	0.04	23
321.88	0.04	21
321.92	0.04	21
321.96	0.04	21
322.00	0.04	21
322.04	0.04	21
322.08	0.04	22
322.12	0.04	22
322.16	0.04	23
322.20	0.04	22
322.24	0.04	21
322.28	0.04	22
322.32	0.04	23
322.36	0.04	22
322.40	0.04	22
322.44	0.04	23
322.48	0.04	22
322.52	0.04	23
322.56	0.04	22
322.60	0.04	23
322.64	0.04	-39
322.68	0.04	-37
322.72	0.04	-37
322.76	0.04	-37
322.80	0.04	-36
322.84	0.04	-38
322.88	0.04	-40
322.92	0.04	-40
322.96	0.04	-41
323.00	0.04	-41
323.04	0.04	-43
323.08	0.04	-43
323.12	0.04	-45
323.16	0.04	-48
323.20	0.04	-49
323.24	0.04	-51
323.28	0.04	-53
323.32	0.04	-57
323.36	0.04	-62
323.40	0.04	-64
323.44	0.04	-66
323.48	0.04	-68
323.52	0.04	-71
323.56	0.04	-72
323.60	0.04	-73
323.64	0.04	-75
323.68	0.04	-76
323.72	0.04	-76
323.76	0.04	-77
323.80	0.04	-77
323.84	0.04	-76
323.88	0.04	-76
323.92	0.04	-77
323.96	0.04	-78
324.00	0.04	-78
324.04	0.04	-78
324.08	0.04	-79
324.12	0.04	23
324.16	0.04	22
324.20	0.04	21
324.24	0.04	21
324.28	0.04	22
324.32	0.04	21
324.36	0.04	22
324.40	0.04	22
324.44	0.04	21
324.48	0.04	21
324.52	0.04	21
324.56	0.04	21
324.60	0.04	20
324.64	0.04	21
324.68	0.04	21
324.72	0.04	22
324.76	0.04	21
324.80	0.04	20
324.84	0.04	20
324.88	0.04	21
324.92	0.04	22
324.96	0.04	23
325.00	0.04	22
325.04	0.04	21
325.08	0.04	22
325.12	0.04	20
325.16	0.04	22
325.20	0.04	21
325.24	0.04	22
325.28	0.04	22
325.32	0.04	22
325.36	0.04	22
325.40	0.04	22
325.44	0.04	22
325.48	0.04	21
325.52	0.04	22
325.56	0.04	22
325.60	0.04	20
325.64	0.04	22
325.68	0.04	-49
325.72	0.04	-47
325.76	0.04	-46
325.80	0.04	-46
325.84	0.04	-47
325.88	0.04	-47
325.92	0.04	-47
325.96	0.04	-47
326.00	0.04	-47
326.04	0.04	-46
326.08	0.04	-46
326.12	0.04	-44
326.16	0.04	-44
326.20	0.04	-43
326.24	0.04	-42
326.28	0.04	-41
326.32	0.04	-41
326.36	0.04	-41
326.40	0.04	-39
326.44	0.04	-40
326.48	0.04	-40
326.52	0.04	-42
326.56	0.04	-42
326.60	0.04	-46
326.64	0.04	-46
326.68	0.04	-49
326.72	0.04	-49
326.76	0.04	-49
326.80	0.04	-49
326.84	0.04	-52
326.88	0.04	-51
326.92	0.04	-53
326.96	0.04	-55
327.00	0.04	-55
327.04	0.04	-55
327.08	0.04	-55
327.12	0.04	-56
327.16	0.04	-58
327.20	0.04	-58
327.24	0.04	-58
327.28	0.04	-60
327.32	0.04	-60
327.36	0.04	-61
327.40	0.04	-62
327.44	0.04	-62
327.48	0.04	-63
327.52	0.04	-64
327.56	0.04	-65
327.60	0.04	-65
327.64	0.04	-64
327.68	0.04	-66
327.72	0.04	-67
327.76	0.04	-67
327.80	0.04	-68
327.84	0.04	-69
327.88	0.04	-69
327.92	0.04	-70
327.96	0.04	-70
328.00	0.04	-72
328.04	0.04	-73
328.08	0.04	22
328.12	0.04	23
328.16	0.04	22
328.20	0.04	23
328.24	0.04	23
328.28	0.04	22
328.32	0.04	22
328.36	0.04	22
328.40	0.04	23
328.44	0.04	23
328.48	0.04	23
328.52	0.04	22
328.56	0.04	22
328.60	0.04	21
328.64	0.04	22
328.68	0.04	23
328.72	0.04	22
328.76	0.04	23
328.80	0.04	22
328.84	0.04	23
328.88	0.04	23
328.92	0.04	24
328.96	0.04	24
329.00	0.04	26
329.04	0.04	25
329.08	0.04	28
329.12	0.04	28
329.16	0.04	28
329.20	0.04	28
329.24	0.04	28
329.28	0.04	29
329.32	0.04	31
329.36	0.04	31
329.40	0.04	32
329.44	0.04	33
329.48	0.04	35
329.52	0.04	36
329.56	0.04	38
329.60	0.04	39
329.64	0.04	41
329.68	0.04	43
329.72	0.04	45
329.76	0.04	46
329.80	0.04	45
329.84	0.04	45
329.88	0.04	44
329.92	0.04	43
329.96	0.04	42
330.00	0.04	42
330.04	0.04	41
330.08	0.04	42
330.12	0.04	43
330.16	0.04	44
330.20	0.04	45
330.24	0.04	45
330.28	0.04	46
330.32	0.04	47
330.36	0.04	48
330.40	0.04	49
330.44	0.04	48
330.48	0.04	47
330.52	0.04	47
330.56	0.04	46
330.60	0.04	45
330.64	0.04	43
330.68	0.04	44
330.72	0.04	44
330.76	0.04	45
330.80	0.04	44
330.84	0.04	46
330.88	0.04	45
330.92	0.04	45
330.96	0.04	44
331.00	0.04	42
331.04	0.04	44
331.08	0.04	43
331.12	0.04	41
331.16	0.04	39
331.20	0.04	38
331.24	0.04	36
331.28	0.04	34
331.32	0.04	31
331.36	0.04	30
331.40	0.04	28
331.44	0.04	24
331.48	0.04	22
331.52	0.04	18
331.56	0.04	15
331.60	0.04	11
331.64	0.04	7
331.68	0.04	4
331.72	0.04	1
331.76	0.04	-2
331.80	0.04	-4
331.84	0.04	-8
331.88	0.04	-10
331.92	0.04	-14
331.96	0.04	-17
332.00	0.04	-23
332.04	0.04	-28
332.08	0.04	-31
332.12	0.04	-36
332.16	0.04	-39
332.20	0.04	-43
332.24	0.04	-45
332.28	0.04	-49
332.32	0.04	-53
332.36	0.04	-55
332.40	0.04	-59
332.44	0.04	-61
332.48	0.04	-62
332.52	0.04	-64
332.56	0.04	-66
332.60	0.04	-67
332.64	0.04	-69
332.68	0.04	-70
332.72	0.04	-73
332.76	0.04	-72
332.80	0.04	-73
332.84	0.04	-74
332.88	0.04	-74
332.92	0.04	-73
332.96	0.04	-75
333.00	0.04	-75
333.04	0.04	-76
333.08	0.04	-76
333.12	0.04	-78
333.16	0.04	-80
333.20	0.04	-79
333.24	0.04	-79
333.28	0.04	-78
333.32	0.04	-78
333.36	0.04	-76
333.40	0.04	-77
333.44	0.04	-76
333.48	0.04	-74
333.52	0.04	-71
333.56	0.04	-67
333.60	0.04	-66
333.64	0.04	-63
333.68	0.04	-61
333.72	0.04	-59
333.76	0.04	-59
333.80	0.04	-61
333.84	0.04	-61
333.88	0.04	-61
333.92	0.04	-61
333.96	0.04	-60
334.00	0.04	-58
334.04	0.04	-56
334.08	0.04	-56
334.12	0.04	-53
334.16	0.04	-53
334.20	0.04	-52
334.24	0.04	-52
334.28	0.04	-52
334.32	0.04	-54
334.36	0.04	-53
334.40	0.04	-55
334.44	0.04	-55
334.48	0.04	-58
334.52	0.04	-61
334.56	0.04	-62
334.60	0.04	-63
334.64	0.04	-66
334.68	0.04	-68
334.72	0.04	-70
334.76	0.04	-72
334.80	0.04	-72
334.84	0.04	-71
334.88	0.04	-71
334.92	0.04	-69
334.96	0.04	-68
335.00	0.04	-65
335.04	0.04	-64
335.08	0.04	-61
335.12	0.04	-59
335.16	0.04	-57
335.20	0.04	-56
335.24	0.04	-55
335.28	0.04	-55
335.32	0.04	-56
335.36	0.04	-55
335.40	0.04	-52
335.44	0.04	-52
335.48	0.04	-49
335.52	0.04	-50
335.56	0.04	-49
335.60	0.04	-50
335.64	0.04	-52
335.68	0.04	-53
335.72	0.04	-57
335.76	0.04	-61
335.80	0.04	-63
335.84	0.04	-62
335.88	0.04	-62
335.92	0.04	-61
335.96	0.04	-61
336.00	0.04	-60
336.04	0.04	-58
336.08	0.04	-58
336.12	0.04	-58
336.16	0.04	-59
336.20	0.04	-57
336.24	0.04	-58
336.28	0.04	-54
336.32	0.04	-54
336.36	0.04	-52
336.40	0.04	-51
336.44	0.04	-50
336.48	0.04	-51
336.52	0.04	-52
336.56	0.04	-53
336.60	0.04	-55
336.64	0.04	-56
336.68	0.04	-60
336.72	0.04	-62
336.76	0.04	-64
336.80	0.04	-66
336.84	0.04	-66
336.88	0.04	-66
336.92	0.04	-67
336.96	0.04	-68
337.00	0.04	-69
337.04	0.04	-70
337.08	0.04	-70
337.12	0.04	-70
337.16	0.04	-70
337.20	0.04	-70
337.24	0.04	-71
337.28	0.04	-71
337.32	0.04	-70
337.36	0.04	-71
337.40	0.04	-70
337.44	0.04	-70
337.48	0.04	-70
337.52	0.04	-70
337.56	0.04	-70
337.60	0.04	-71
337.64	0.04	-70
337.68	0.04	-69
337.72	0.04	-68
337.76	0.04	-67
337.80	0.04	-66
337.84	0.04	-67
337.88	0.04	-66
337.92	0.04	-67
337.96	0.04	-65
338.00	0.04	-64
338.04	0.04	-64
338.08	0.04	-63
338.12	0.04	-63
338.16	0.04	-63
338.20	0.04	-62
338.24	0.04	-61
338.28	0.04	-60
338.32	0.04	-61
338.36	0.04	-60
338.40	0.04	-62
338.44	0.04	-64
338.48	0.04	-65
338.52	0.04	-65
338.56	0.04	-65
338.60	0.04	-64
338.64	0.04	-61
338.68	0.04	-60
338.72	0.04	-63
338.76	0.04	-63
338.80	0.04	-63
338.84	0.04	-61
338.88	0.04	-60
338.92	0.04	-61
338.96	0.04	-63
339.00	0.04	-61
339.04	0.04	-61
339.08	0.04	-59
339.12	0.04	-58
339.16	0.04	-58
339.20	0.04	-56
339.24	0.04	-55
339.28	0.04	-52
339.32	0.04	-50
339.36	0.04	-49
339.40	0.04	-48
339.44	0.04	-47
339.48	0.04	-46
339.52	0.04	-45
339.56	0.04	-44
339.60	0.04	-43
339.64	0.04	-21
339.68	0.04	-21
339.72	0.04	-19
339.76	0.04	-20
339.80	0.04	-19
339.84	0.04	-18
339.88	0.04	-18
339.92	0.04	-18
339.96	0.04	-18
340.00	0.04	-18
340.04	0.04	-18
340.08	0.04	-18
340.12	0.04	-18
340.16	0.04	-18
340.20	0.04	-18
340.24	0.04	-19
340.28	0.04	-18
340.32	0.04	-19
340.36	0.04	-19
340.40	0.04	-19
340.44	0.04	-19
340.48	0.04	-20
340.52	0.04	-21
340.56	0.04	-20
340.60	0.04	-20
340.64	0.04	-20
340.68	0.04	-21
340.72	0.04	-21
340.76	0.04	-22
340.80	0.04	-22
340.84	0.04	-23
340.88	0.04	-24
340.92	0.04	-24
340.96	0.04	-26
341.00	0.04	-26
341.04	0.04	-27
341.08	0.04	-28
341.12	0.04	-29
341.16	0.04	-30
341.20	0.04	-31
341.24	0.04	-30
341.28	0.04	-32
341.32	0.04	-33
341.36	0.04	-34
341.40	0.04	-34
341.44	0.04	-36
341.48	0.04	-36
341.52	0.04	-36
341.56	0.04	-37
341.60	0.04	-38
341.64	0.04	-40
341.68	0.04	-40
341.72	0.04	-40
341.76	0.04	-40
341.80	0.04	-42
341.84	0.04	-41
341.88	0.04	-43
341.92	0.04	-43
341.96	0.04	-44
342.00	0.04	-44
342.04	0.04	-44
342.08	0.04	-43
342.12	0.04	-44
342.16	0.04	-43
342.20	0.04	-44
342.24	0.04	-44
342.28	0.04	-43
342.32	0.04	-43
342.36	0.04	-44
342.40	0.04	-44
342.44	0.04	-44
342.48	0.04	-44
342.52	0.04	-44
342.56	0.04	-45
342.60	0.04	-44
342.64	0.04	-43
342.68	0.04	-45
342.72	0.04	-43
342.76	0.04	-43
342.80	0.04	-43
342.84	0.04	-44
342.88	0.04	-44
342.92	0.04	-44
342.96	0.04	-45
343.00	0.04	-46
343.04	0.04	-46
343.08	0.04	-45
343.12	0.04	-44
343.16	0.04	-45
343.20	0.04	-45
343.24	0.04	-46
343.28	0.04	-44
343.32	0.04	-45
343.36	0.04	-45
343.40	0.04	-45
343.44	0.04	-44
343.48	0.04	-43
343.52	0.04	-43
343.56	0.04	-42
343.60	0.04	-40
343.64	0.04	-40
343.68	0.04	-39
343.72	0.04	-37
343.76	0.04	-36
343.80	0.04	-33
343.84	0.04	-33
343.88	0.04	-32
343.92	0.04	-30
343.96	0.04	-29
344.00	0.04	-28
344.04	0.04	-26
344.08	0.04	-25
344.12	0.04	-25
344.16	0.04	-23
344.20	0.04	-23
344.24	0.04	-23
344.28	0.04	-21
344.32	0.04	-21
344.36	0.04	-19
344.40	0.04	-19
344.44	0.04	-20
344.48	0.04	-18
344.52	0.04	-18
344.56	0.04	-17
344.60	0.04	-18
344.64	0.04	-16
344.68	0.04	-16
344.72	0.04	-15
344.76	0.04	-15
344.80	0.04	-14
344.84	0.04	-15
344.88	0.04	-14
344.92	0.04	-13
344.96	0.04	-12
345.00	0.04	-12
345.04	0.04	-12
345.08	0.04	-11
345.12	0.04	-10
345.16	0.04	-9
345.20	0.04	-9
345.24	0.04	-9
345.28	0.04	-8
345.32	0.04	-8
345.36	0.04	-6
345.40	0.04	-7
345.44	0.04	-6
345.48	0.04	-5
345.52	0.04	-4
345.56	0.04	-2
345.60	0.04	-2
345.64	0.04	0
345.68	0.04	1
345.72	0.04	2
345.76	0.04	3
345.80	0.04	3
345.84	0.04	5
345.88	0.04	5
345.92	0.04	5
345.96	0.04	5
346.00	0.04	5
346.04	0.04	3
346.08	0.04	4
346.12	0.04	4
346.16	0.04	4
346.20	0.04	3
346.24	0.04	4
346.28	0.04	4
346.32	0.04	4
346.36	0.04	3
346.40	0.04	3
346.44	0.04	3
346.48	0.04	3
346.52	0.04	2
346.56	0.04	3
346.60	0.04	3
346.64	0.04	3
346.68	0.04	3
346.72	0.04	4
346.76	0.04	4
346.80	0.04	5
346.84	0.04	6
346.88	0.04	7
346.92	0.04	9
346.96	0.04	9
347.00	0.04	9
347.04	0.04	8
347.08	0.04	10
347.12	0.04	10
347.16	0.04	9
347.20	0.04	9
347.24	0.04	9
347.28	0.04	10
347.32	0.04	11
347.36	0.04	11
347.40	0.04	12
347.44	0.04	13
347.48	0.04	14
347.52	0.04	15
347.56	0.04	16
347.60	0.04	17
347.64	0.04	17
347.68	0.04	18
347.72	0.04	18
347.76	0.04	19
347.80	0.04	19
347.84	0.04	21
347.88	0.04	19
347.92	0.04	20
347.96	0.04	21
348.00	0.04	19
348.04	0.04	19
348.08	0.04	19
348.12	0.04	19
348.16	0.04	19
348.20	0.04	19
348.24	0.04	18
348.28	0.04	18
348.32	0.04	18
348.36	0.04	17
348.40	0.04	18
348.44	0.04	17
348.48	0.04	16
348.52	0.04	16
348.56	0.04	16
348.60	0.04	16
348.64	0.04	17
348.68	0.04	16
348.72	0.04	16
348.76	0.04	15
348.80	0.04	15
348.84	0.04	15
348.88	0.04	15
348.92	0.04	16
348.96	0.04	15
349.00	0.04	15
349.04	0.04	14
349.08	0.04	13
349.12	0.04	14
349.16	0.04	13
349.20	0.04	13
349.24	0.04	14
349.28	0.04	13
349.32	0.04	13
349.36	0.04	12
349.40	0.04	12
349.44	0.04	11
349.48	0.04	12
349.52	0.04	11
349.56	0.04	11
349.60	0.04	12
349.64	0.04	11
349.68	0.04	11
349.72	0.04	10
349.76	0.04	9
349.80	0.04	8
349.84	0.04	8
349.88	0.04	7
349.92	0.04	7
349.96	0.04	5
350.00	0.04	4
350.04	0.04	3
350.08	0.04	0
350.12	0.04	-1
350.16	0.04	-3
350.20	0.04	-6
350.24	0.04	-8
350.28	0.04	-9
350.32	0.04	-9
350.36	0.04	-9
350.40	0.04	-8
350.44	0.04	-9
350.48	0.04	-10
350.52	0.04	-11
350.56	0.04	-11
350.60	0.04	-12
350.64	0.04	-12
350.68	0.04	-12
350.72	0.04	-13
350.76	0.04	-14
350.80	0.04	-15
350.84	0.04	-15
350.88	0.04	-14
350.92	0.04	-15
350.96	0.04	-16
351.00	0.04	-17
351.04	0.04	-18
351.08	0.04	-18
351.12	0.04	-20
351.16	0.04	-20
351.20	0.04	-22
351.24	0.04	-21
351.28	0.04	-21
351.32	0.04	-20
351.36	0.04	-21
351.40	0.04	-22
351.44	0.04	-21
351.48	0.04	-23
351.52	0.04	-25
351.56	0.04	-26
351.60	0.04	-29
351.64	0.04	-32
351.68	0.04	-36
351.72	0.04	-38
351.76	0.04	-41
351.80	0.04	-44
351.84	0.04	-44
351.88	0.04	-47
351.92	0.04	-48
351.96	0.04	-50
352.00	0.04	-53
352.04	0.04	-53
352.08	0.04	-55
352.12	0.04	-54
352.16	0.04	-55
352.20	0.04	-55
352.24	0.04	-56
352.28	0.04	-58
352.32	0.04	-58
352.36	0.04	-60
352.40	0.04	-62
352.44	0.04	-63
352.48	0.04	-61
352.52	0.04	-61
352.56	0.04	-61
352.60	0.04	-59
352.64	0.04	-57
352.68	0.04	-56
352.72	0.04	-55
352.76	0.04	-53
352.80	0.04	-53
352.84	0.04	-52
352.88	0.04	-52
352.92	0.04	-51
352.96	0.04	-47
353.00	0.04	-43
353.04	0.04	-41
353.08	0.04	-39
353.12	0.04	-37
353.16	0.04	-35
353.20	0.04	-31
353.24	0.04	-30
353.28	0.04	-28
353.32	0.04	-24
353.36	0.04	-21
353.40	0.04	-19
353.44	0.04	-16
353.48	0.04	-13
353.52	0.04	-10
353.56	0.04	-8
353.60	0.04	-6
353.64	0.04	-6
353.68	0.04	-5
353.72	0.04	-4
353.76	0.04	-2
353.80	0.04	0
353.84	0.04	3
353.88	0.04	5
353.92	0.04	8
353.96	0.04	11
354.00	0.04	14
354.04	0.04	18
354.08	0.04	19
354.12	0.04	21
354.16	0.04	24
354.20	0.04	27
354.24	0.04	32
354.28	0.04	33
354.32	0.04	37
354.36	0.04	39
354.40	0.04	39
354.44	0.04	41
354.48	0.04	43
354.52	0.04	43
354.56	0.04	45
354.60	0.04	44
354.64	0.04	44
354.68	0.04	46
354.72	0.04	47
354.76	0.04	50
354.80	0.04	52
354.84	0.04	53
354.88	0.04	53
354.92	0.04	54
354.96	0.04	54
355.00	0.04	54
355.04	0.04	53
355.08	0.04	54
355.12	0.04	54
355.16	0.04	56
355.20	0.04	56
355.24	0.04	56
355.28	0.04	56
355.32	0.04	56
355.36	0.04	57
355.40	0.04	56
355.44	0.04	56
355.48	0.04	55
355.52	0.04	53
355.56	0.04	51
355.60	0.04	51
355.64	0.04	50
355.68	0.04	48
355.72	0.04	46
355.76	0.04	45
355.80	0.04	42
355.84	0.04	40
355.88	0.04	37
355.92	0.04	35
355.96	0.04	32
356.00	0.04	32
356.04	0.04	32
356.08	0.04	31
356.12	0.04	30
356.16	0.04	30
356.20	0.04	31
356.24	0.04	30
356.28	0.04	30
356.32	0.04	30
356.36	0.04	30
356.40	0.04	31
356.44	0.04	29
356.48	0.04	29
356.52	0.04	29
356.56	0.04	29
356.60	0.04	27
356.64	0.04	26
356.68	0.04	24
356.72	0.04	22
356.76	0.04	21
356.80	0.04	19
356.84	0.04	19
356.88	0.04	18
356.92	0.04	17
356.96	0.04	17
357.00	0.04	16
357.04	0.04	15
357.08	0.04	15
357.12	0.04	15
357.16	0.04	15
357.20	0.04	16
357.24	0.04	15
357.28	0.04	15
357.32	0.04	15
357.36	0.04	16
357.40	0.04	14
357.44	0.04	15
357.48	0.04	15
357.52	0.04	15
357.56	0.04	15
357.60	0.04	15
357.64	0.04	15
357.68	0.04	15
357.72	0.04	14
357.76	0.04	15
357.80	0.04	15
357.84	0.04	15
357.88	0.04	16
357.92	0.04	17
357.96	0.04	17
358.00	0.04	18
358.04	0.04	16
358.08	0.04	18
358.12	0.04	16
358.16	0.04	17
358.20	0.04	17
358.24	0.04	17
358.28	0.04	17
358.32	0.04	16
358.36	0.04	14
358.40	0.04	13
358.44	0.04	12
358.48	0.04	10
358.52	0.04	8
358.56	0.04	5
358.60	0.04	3
358.64	0.04	1
358.68	0.04	-1
358.72	0.04	-2
358.76	0.04	-3
358.80	0.04	-2
358.84	0.04	-5
358.88	0.04	-5
358.92	0.04	-6
358.96	0.04	-7
359.00	0.04	-8
359.04	0.04	-7
359.08	0.04	-7
359.12	0.04	-8
359.16	0.04	-9
359.20	0.04	-9
359.24	0.04	-9
359.28	0.04	-10
359.32	0.04	-11
359.36	0.04	-9
359.40	0.04	-9
359.44	0.04	-7
359.48	0.04	-6
359.52	0.04	-4
359.56	0.04	-1
359.60	0.04	3
359.64	0.04	5
359.68	0.04	8
359.72	0.04	11
359.76	0.04	14
359.80	0.04	16
359.84	0.04	18
359.88	0.04	17
359.92	0.04	16
359.96	0.04	15
360.00	0.04	14
360.04	0.04	12
360.08	0.04	9
360.12	0.04	6
360.16	0.04	4
360.20	0.04	3
360.24	0.04	0
360.28	0.04	-4
360.32	0.04	-5
360.36	0.04	-7
360.40	0.04	-8
360.44	0.04	-8
360.48	0.04	-7
360.52	0.04	-7
360.56	0.04	-9
360.60	0.04	-8
360.64	0.04	-10
360.68	0.04	-10
360.72	0.04	-9
360.76	0.04	-10
360.80	0.04	-10
360.84	0.04	-11
360.88	0.04	-10
360.92	0.04	-10
360.96	0.04	-9
361.00	0.04	-8
361.04	0.04	-8
361.08	0.04	-9
361.12	0.04	-7
361.16	0.04	-7
361.20	0.04	-6
361.24	0.04	-7
361.28	0.04	-6
361.32	0.04	-6
361.36	0.04	-6
361.40	0.04	-6
361.44	0.04	-7
361.48	0.04	-7
361.52	0.04	-6
361.56	0.04	-7
361.60	0.04	-7
361.64	0.04	-6
361.68	0.04	-6
361.72	0.04	-6
361.76	0.04	-5
361.80	0.04	-5
361.84	0.04	-3
361.88	0.04	-4
361.92	0.04	-3
361.96	0.04	-3
362.00	0.04	-1
362.04	0.04	-1
362.08	0.04	0
362.12	0.04	1
362.16	0.04	2
362.20	0.04	3
362.24	0.04	3
362.28	0.04	4
362.32	0.04	6
